2025-07-30 16:38:36 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:38:38 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:38:51 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:38:58 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:05 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:06 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:07 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:07 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:07 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:10 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:10 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:11 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:11 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:13 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:14 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:16 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-30 16:39:16 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2056 | Starting run_geo_analysis_streamlit_app............
2025-07-30 16:39:16 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2065 | Step 1: Generating market correlations.....
2025-07-30 16:39:16 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2067 | Market correlations generated successfully.
2025-07-30 16:39:16 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2070 | Step 2: Finding best groups for control and treatment.....
2025-07-30 16:39:16 | INFO     | Murray.main:BetterGroups:998 | Starting single-cell mode
2025-07-30 16:39:17 | INFO     | Murray.main:BetterGroups:1030 | Processed 1/45000 groups
2025-07-30 16:40:16 | INFO     | Murray.main:BetterGroups:1030 | Processed 4500/45000 groups
2025-07-30 16:41:16 | INFO     | Murray.main:BetterGroups:1030 | Processed 9000/45000 groups
2025-07-30 16:42:16 | INFO     | Murray.main:BetterGroups:1030 | Processed 13500/45000 groups
2025-07-30 16:43:15 | INFO     | Murray.main:BetterGroups:1030 | Processed 18000/45000 groups
2025-07-30 16:44:11 | INFO     | Murray.main:BetterGroups:1030 | Processed 22500/45000 groups
2025-07-30 16:45:03 | INFO     | Murray.main:BetterGroups:1030 | Processed 27000/45000 groups
2025-07-30 16:45:52 | INFO     | Murray.main:BetterGroups:1030 | Processed 31500/45000 groups
2025-07-30 16:46:36 | INFO     | Murray.main:BetterGroups:1030 | Processed 36000/45000 groups
2025-07-30 16:47:14 | INFO     | Murray.main:BetterGroups:1030 | Processed 40500/45000 groups
2025-07-30 16:47:48 | INFO     | Murray.main:BetterGroups:1030 | Processed 45000/45000 groups
2025-07-30 16:47:48 | INFO     | Murray.main:BetterGroups:1031 | All groups processed. Results count: 45000
2025-07-30 16:47:48 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2087 | BetterGroups completed successfully. Results for 9 sizes
2025-07-30 16:47:48 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2092 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-07-30 16:48:39 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 5. MDE found: None with p-value: None, power: None
2025-07-30 16:49:29 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 5. MDE found: None with p-value: None, power: None
2025-07-30 16:50:21 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 5. MDE found: None with p-value: None, power: None
2025-07-30 16:51:12 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 5. MDE found: None with p-value: None, power: None
2025-07-30 16:52:03 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 6. MDE found: 0.11000000000000001 with p-value: 0.0736, power: 0.8800
2025-07-30 16:52:52 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 6. MDE found: None with p-value: None, power: None
2025-07-30 16:53:44 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 6. MDE found: 0.14 with p-value: 0.0777, power: 0.8400
2025-07-30 16:54:34 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 6. MDE found: None with p-value: None, power: None
2025-07-30 16:55:25 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 7. MDE found: None with p-value: None, power: None
2025-07-30 16:56:15 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 7. MDE found: None with p-value: None, power: None
2025-07-30 16:57:08 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 7. MDE found: 0.12000000000000001 with p-value: 0.0888, power: 0.8000
2025-07-30 16:57:58 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 7. MDE found: None with p-value: None, power: None
2025-07-30 16:58:49 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 8. MDE found: 0.14 with p-value: 0.0634, power: 0.9200
2025-07-30 16:59:39 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 8. MDE found: None with p-value: None, power: None
2025-07-30 17:00:30 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 8. MDE found: 0.13 with p-value: 0.0614, power: 0.8800
2025-07-30 17:01:21 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 8. MDE found: None with p-value: None, power: None
2025-07-30 17:02:12 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 9. MDE found: 0.12000000000000001 with p-value: 0.0767, power: 0.8800
2025-07-30 17:03:02 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 9. MDE found: None with p-value: None, power: None
2025-07-30 17:03:54 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 9. MDE found: 0.12000000000000001 with p-value: 0.0720, power: 0.9000
2025-07-30 17:04:45 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 9. MDE found: None with p-value: None, power: None
2025-07-30 17:05:35 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 10. MDE found: 0.11000000000000001 with p-value: 0.0534, power: 0.9400
2025-07-30 17:06:26 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 10. MDE found: 0.13 with p-value: 0.0696, power: 0.8400
2025-07-30 17:07:17 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 10. MDE found: 0.09000000000000001 with p-value: 0.0548, power: 0.9600
2025-07-30 17:08:09 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 10. MDE found: 0.13 with p-value: 0.0718, power: 0.8600
2025-07-30 17:09:01 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 11. MDE found: 0.08000000000000002 with p-value: 0.0650, power: 0.9000
2025-07-30 17:09:55 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 11. MDE found: 0.09000000000000001 with p-value: 0.0643, power: 0.8200
2025-07-30 17:10:47 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 11. MDE found: 0.07 with p-value: 0.0595, power: 0.8400
2025-07-30 17:11:41 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 11. MDE found: 0.09000000000000001 with p-value: 0.0636, power: 0.9200
2025-07-30 17:12:33 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 12. MDE found: 0.13 with p-value: 0.0752, power: 0.8400
2025-07-30 17:13:27 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 12. MDE found: None with p-value: None, power: None
2025-07-30 17:14:21 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 12. MDE found: 0.11000000000000001 with p-value: 0.0676, power: 0.8400
2025-07-30 17:15:14 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 12. MDE found: 0.13 with p-value: 0.0738, power: 0.8400
2025-07-30 17:16:08 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 20 completed for size 13. MDE found: None with p-value: None, power: None
2025-07-30 17:17:00 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 25 completed for size 13. MDE found: None with p-value: None, power: None
2025-07-30 17:17:54 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 30 completed for size 13. MDE found: 0.14 with p-value: 0.0731, power: 0.8400
2025-07-30 17:18:48 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 35 completed for size 13. MDE found: None with p-value: None, power: None
