2025-07-16 11:59:47 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:49 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:49 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:51 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:51 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:52 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:55 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:55 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:55 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:55 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:56 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:57 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 11:59:59 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:00:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:00:04 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1720 | Starting run_geo_analysis_streamlit_app............
2025-07-16 12:00:04 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1729 | Step 1: Generating market correlations.....
2025-07-16 12:00:04 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1731 | Market correlations generated successfully.
2025-07-16 12:00:04 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1734 | Step 2: Finding best groups for control and treatment.....
2025-07-16 12:00:04 | INFO     | Murray.main:BetterGroups:745 | Starting global multi-cell optimization for 3 cells with allowed sizes [2, 3, 4]
2025-07-16 12:00:04 | INFO     | Murray.main:optimize_global_multicell:941 | Starting global multi-cell optimization for 3 cells with sizes [2, 3, 4]
2025-07-16 12:00:04 | INFO     | Murray.main:optimize_global_multicell:957 | Phase 1: Generating candidates for all allowed sizes
2025-07-16 12:00:04 | INFO     | Murray.main:optimize_global_multicell:960 | Generating candidates for size 2
2025-07-16 12:00:08 | INFO     | Murray.main:optimize_global_multicell:1001 | Generated 9 candidates for size 2 (out of 493 total results)
2025-07-16 12:00:08 | INFO     | Murray.main:optimize_global_multicell:960 | Generating candidates for size 3
2025-07-16 12:00:40 | INFO     | Murray.main:optimize_global_multicell:1001 | Generated 9 candidates for size 3 (out of 4828 total results)
2025-07-16 12:00:40 | INFO     | Murray.main:optimize_global_multicell:960 | Generating candidates for size 4
2025-07-16 12:01:10 | INFO     | Murray.main:optimize_global_multicell:1001 | Generated 9 candidates for size 4 (out of 4606 total results)
2025-07-16 12:01:10 | INFO     | Murray.main:optimize_global_multicell:1008 | Phase 2: Global optimization - selecting 3 cells from 27 candidates
2025-07-16 12:01:10 | INFO     | Murray.main:optimize_global_multicell:1052 | Successfully selected 3 cells from 27 candidates (12 rejected)
2025-07-16 12:01:10 | INFO     | Murray.main:optimize_global_multicell:1077 | Global optimization completed: 3 cells selected
2025-07-16 12:01:10 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1751 | BetterGroups completed successfully. Results for 1 sizes
2025-07-16 12:01:10 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1756 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-07-16 12:01:10 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1760 | Detected global optimization results, generating sensitivity data by size
2025-07-16 12:02:07 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 20 completed for size 4. MDE found: 0.01 with p-value: 0.0047, power: 0.9800 and CI: (0.9414 - 1.0000)
2025-07-16 12:03:05 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 25 completed for size 4. MDE found: 0.01 with p-value: 0.0045, power: 0.9800 and CI: (0.9414 - 1.0000)
2025-07-16 12:04:03 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 30 completed for size 4. MDE found: 0.01 with p-value: 0.0058, power: 0.9800 and CI: (0.9414 - 1.0000)
2025-07-16 12:05:03 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 35 completed for size 4. MDE found: 0.01 with p-value: 0.0143, power: 0.9200 and CI: (0.8452 - 0.9948)
2025-07-16 12:06:01 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 20 completed for size 3. MDE found: 0.05 with p-value: 0.0005, power: 1.0000 and CI: (1.0000 - 1.0000)
2025-07-16 12:07:00 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 25 completed for size 3. MDE found: 0.04 with p-value: 0.0167, power: 0.9600 and CI: (0.9060 - 1.0000)
2025-07-16 12:07:59 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 30 completed for size 3. MDE found: 0.04 with p-value: 0.0011, power: 1.0000 and CI: (1.0000 - 1.0000)
2025-07-16 12:08:58 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 35 completed for size 3. MDE found: 0.03 with p-value: 0.0230, power: 0.8400 and CI: (0.7389 - 0.9411)
2025-07-16 12:08:58 | INFO     | Murray.main:evaluate_sensitivity:1616 | evaluate_sensitivity completed successfully.
2025-07-16 12:08:58 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1809 | Sensitivity evaluation completed successfully.
2025-07-16 12:08:58 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1813 | run_geo_analysis_streamlit_app completed successfully
2025-07-16 12:45:16 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:46 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:46 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:47 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:49 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:49 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:53 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:55 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:55 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:49:56 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:50:26 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:58:03 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:58:03 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:58:03 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:58:36 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-16 12:58:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1720 | Starting run_geo_analysis_streamlit_app............
2025-07-16 12:58:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1729 | Step 1: Generating market correlations.....
2025-07-16 12:58:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1731 | Market correlations generated successfully.
2025-07-16 12:58:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1734 | Step 2: Finding best groups for control and treatment.....
2025-07-16 12:58:36 | INFO     | Murray.main:BetterGroups:745 | Starting global multi-cell optimization for 5 cells with allowed sizes [2, 3, 4]
2025-07-16 12:58:36 | INFO     | Murray.main:optimize_global_multicell:941 | Starting global multi-cell optimization for 5 cells with sizes [2, 3, 4]
2025-07-16 12:58:36 | INFO     | Murray.main:optimize_global_multicell:957 | Phase 1: Generating candidates for all allowed sizes
2025-07-16 12:58:36 | INFO     | Murray.main:optimize_global_multicell:960 | Generating candidates for size 2
2025-07-16 12:58:41 | INFO     | Murray.main:optimize_global_multicell:1001 | Generated 15 candidates for size 2 (out of 493 total results)
2025-07-16 12:58:41 | INFO     | Murray.main:optimize_global_multicell:960 | Generating candidates for size 3
2025-07-16 12:59:23 | INFO     | Murray.main:optimize_global_multicell:1001 | Generated 15 candidates for size 3 (out of 4830 total results)
2025-07-16 12:59:23 | INFO     | Murray.main:optimize_global_multicell:960 | Generating candidates for size 4
2025-07-16 13:00:03 | INFO     | Murray.main:optimize_global_multicell:1001 | Generated 15 candidates for size 4 (out of 4622 total results)
2025-07-16 13:00:03 | INFO     | Murray.main:optimize_global_multicell:1008 | Phase 2: Global optimization - selecting 5 cells from 45 candidates
2025-07-16 13:00:03 | INFO     | Murray.main:optimize_global_multicell:1052 | Successfully selected 5 cells from 45 candidates (34 rejected)
2025-07-16 13:00:03 | INFO     | Murray.main:optimize_global_multicell:1077 | Global optimization completed: 5 cells selected
2025-07-16 13:00:03 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1751 | BetterGroups completed successfully. Results for 1 sizes
2025-07-16 13:00:03 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1756 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-07-16 13:00:03 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1760 | Detected global optimization results, generating sensitivity data by size
2025-07-16 13:01:01 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 20 completed for size 4. MDE found: 0.01 with p-value: 0.0006, power: 1.0000 and CI: (1.0000 - 1.0000)
2025-07-16 13:01:59 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 25 completed for size 4. MDE found: 0.01 with p-value: 0.0007, power: 1.0000 and CI: (1.0000 - 1.0000)
2025-07-16 13:02:56 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 30 completed for size 4. MDE found: 0.01 with p-value: 0.0032, power: 0.9800 and CI: (0.9414 - 1.0000)
2025-07-16 13:03:54 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 35 completed for size 4. MDE found: 0.01 with p-value: 0.0020, power: 1.0000 and CI: (1.0000 - 1.0000)
2025-07-16 13:04:51 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 20 completed for size 2. MDE found: 0.03 with p-value: 0.0202, power: 0.9000 and CI: (0.8173 - 0.9827)
2025-07-16 13:05:49 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 25 completed for size 2. MDE found: 0.04 with p-value: 0.0018, power: 1.0000 and CI: (1.0000 - 1.0000)
2025-07-16 13:06:46 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 30 completed for size 2. MDE found: 0.03 with p-value: 0.0169, power: 0.9200 and CI: (0.8452 - 0.9948)
2025-07-16 13:07:43 | INFO     | Murray.main:evaluate_sensitivity:1601 | Period 35 completed for size 2. MDE found: 0.03 with p-value: 0.0403, power: 0.8400 and CI: (0.7389 - 0.9411)
2025-07-16 13:07:43 | INFO     | Murray.main:evaluate_sensitivity:1616 | evaluate_sensitivity completed successfully.
2025-07-16 13:07:43 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1809 | Sensitivity evaluation completed successfully.
2025-07-16 13:07:43 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1813 | run_geo_analysis_streamlit_app completed successfully
