2025-07-15 14:43:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1524 | Starting run_geo_analysis_streamlit_app............
2025-07-15 14:43:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1533 | Step 1: Generating market correlations.....
2025-07-15 14:43:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1535 | Market correlations generated successfully.
2025-07-15 14:43:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1538 | Step 2: Finding best groups for control and treatment.....
2025-07-15 14:43:36 | INFO     | Murray.main:BetterGroups:893 | Starting single-cell mode
2025-07-15 14:43:37 | INFO     | Murray.main:BetterGroups:925 | Processed 1/35000 groups
2025-07-15 14:43:54 | INFO     | Murray.main:BetterGroups:925 | Processed 3500/35000 groups
2025-07-15 14:44:11 | INFO     | Murray.main:BetterGroups:925 | Processed 7000/35000 groups
2025-07-15 14:44:26 | INFO     | Murray.main:BetterGroups:925 | Processed 10500/35000 groups
2025-07-15 14:44:41 | INFO     | Murray.main:BetterGroups:925 | Processed 14000/35000 groups
2025-07-15 14:44:56 | INFO     | Murray.main:BetterGroups:925 | Processed 17500/35000 groups
2025-07-15 14:45:10 | INFO     | Murray.main:BetterGroups:925 | Processed 21000/35000 groups
2025-07-15 14:45:24 | INFO     | Murray.main:BetterGroups:925 | Processed 24500/35000 groups
2025-07-15 14:45:35 | INFO     | Murray.main:BetterGroups:925 | Processed 28000/35000 groups
2025-07-15 14:45:46 | INFO     | Murray.main:BetterGroups:925 | Processed 31500/35000 groups
2025-07-15 14:45:58 | INFO     | Murray.main:BetterGroups:925 | Processed 35000/35000 groups
2025-07-15 14:45:58 | INFO     | Murray.main:BetterGroups:926 | All groups processed. Results count: 35000
2025-07-15 14:45:58 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1554 | BetterGroups completed successfully. Results for 7 sizes
2025-07-15 14:45:58 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1559 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-07-15 14:46:17 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 15 completed for size 5. MDE found: 0.01 with p-value: 0.016456, power: 0.92 and CI: 0.8452 - 0.9948
2025-07-15 14:46:36 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 20 completed for size 5. MDE found: 0.02 with p-value: 0.00269, power: 1.0 and CI: 1.0000 - 1.0000
2025-07-15 14:46:55 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 25 completed for size 5. MDE found: 0.02 with p-value: 0.005651999999999999, power: 0.98 and CI: 0.9414 - 1.0000
2025-07-15 14:47:14 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 30 completed for size 5. MDE found: 0.01 with p-value: 0.016666, power: 0.92 and CI: 0.8452 - 0.9948
2025-07-15 14:47:34 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 15 completed for size 6. MDE found: 0.01 with p-value: 0.023712000000000004, power: 0.86 and CI: 0.7643 - 0.9557
2025-07-15 14:47:52 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 20 completed for size 6. MDE found: 0.02 with p-value: 0.011132000000000001, power: 0.92 and CI: 0.8452 - 0.9948
2025-07-15 14:48:12 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 25 completed for size 6. MDE found: 0.02 with p-value: 0.013770000000000003, power: 0.96 and CI: 0.9060 - 1.0000
2025-07-15 14:48:30 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 30 completed for size 6. MDE found: 0.02 with p-value: 0.002556, power: 0.98 and CI: 0.9414 - 1.0000
2025-07-15 14:48:50 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 15 completed for size 7. MDE found: 0.02 with p-value: 0.020164000000000005, power: 0.94 and CI: 0.8745 - 1.0000
2025-07-15 14:49:09 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 20 completed for size 7. MDE found: 0.02 with p-value: 0.034118, power: 0.82 and CI: 0.7141 - 0.9259
2025-07-15 14:49:28 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 25 completed for size 7. MDE found: 0.02 with p-value: 0.019442, power: 0.88 and CI: 0.7904 - 0.9696
2025-07-15 14:49:48 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 30 completed for size 7. MDE found: 0.02 with p-value: 0.007991999999999999, power: 0.98 and CI: 0.9414 - 1.0000
2025-07-15 14:50:06 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 15 completed for size 8. MDE found: 0.04 with p-value: 0.004118, power: 1.0 and CI: 1.0000 - 1.0000
2025-07-15 14:50:25 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 20 completed for size 8. MDE found: 0.03 with p-value: 0.013776, power: 0.96 and CI: 0.9060 - 1.0000
2025-07-15 14:50:43 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 25 completed for size 8. MDE found: 0.03 with p-value: 0.013781999999999999, power: 0.92 and CI: 0.8452 - 0.9948
2025-07-15 14:51:02 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 30 completed for size 8. MDE found: 0.03 with p-value: 0.0030779999999999996, power: 1.0 and CI: 1.0000 - 1.0000
2025-07-15 14:51:21 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 15 completed for size 9. MDE found: 0.02 with p-value: 0.019222000000000003, power: 0.86 and CI: 0.7643 - 0.9557
2025-07-15 14:51:40 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 20 completed for size 9. MDE found: 0.03 with p-value: 0.011380000000000001, power: 0.94 and CI: 0.8745 - 1.0000
2025-07-15 14:51:59 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 25 completed for size 9. MDE found: 0.03 with p-value: 0.002254, power: 1.0 and CI: 1.0000 - 1.0000
2025-07-15 14:52:19 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 30 completed for size 9. MDE found: 0.03 with p-value: 0.00064, power: 1.0 and CI: 1.0000 - 1.0000
2025-07-15 14:52:38 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 15 completed for size 10. MDE found: 0.02 with p-value: 0.024408, power: 0.86 and CI: 0.7643 - 0.9557
2025-07-15 14:52:59 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 20 completed for size 10. MDE found: 0.02 with p-value: 0.011276000000000001, power: 0.94 and CI: 0.8745 - 1.0000
2025-07-15 14:53:19 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 25 completed for size 10. MDE found: 0.02 with p-value: 0.030388000000000002, power: 0.84 and CI: 0.7389 - 0.9411
2025-07-15 14:53:38 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 30 completed for size 10. MDE found: 0.02 with p-value: 0.009166, power: 0.94 and CI: 0.8745 - 1.0000
2025-07-15 14:53:58 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 15 completed for size 11. MDE found: 0.02 with p-value: 0.013094, power: 0.96 and CI: 0.9060 - 1.0000
2025-07-15 14:54:17 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 20 completed for size 11. MDE found: 0.03 with p-value: 0.00073, power: 1.0 and CI: 1.0000 - 1.0000
2025-07-15 14:54:36 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 25 completed for size 11. MDE found: 0.03 with p-value: 0.008893999999999999, power: 0.94 and CI: 0.8745 - 1.0000
2025-07-15 14:54:55 | INFO     | Murray.main:evaluate_sensitivity:1407 | Period 30 completed for size 11. MDE found: 0.02 with p-value: 0.03900000000000001, power: 0.82 and CI: 0.7141 - 0.9259
2025-07-15 14:54:55 | INFO     | Murray.main:evaluate_sensitivity:1422 | evaluate_sensitivity completed successfully.
2025-07-15 14:54:55 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1571 | Sensitivity evaluation completed successfully.
2025-07-15 14:54:55 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1575 | run_geo_analysis_streamlit_app completed successfully
