2025-09-29 13:18:19 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2074 | Starting run_geo_analysis_streamlit_app............
2025-09-29 13:18:19 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2083 | Step 1: Generating market correlations.....
2025-09-29 13:18:19 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2087 | Market correlations generated successfully.
2025-09-29 13:18:19 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2090 | Step 2: Finding best groups for control and treatment.....
2025-09-29 13:18:19 | INFO     | Murray.main:BetterGroups:1003 | Starting single-cell mode
2025-09-29 13:18:23 | INFO     | Murray.main:BetterGroups:1035 | Processed 1/50000 groups
2025-09-29 13:21:50 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2074 | Starting run_geo_analysis_streamlit_app............
2025-09-29 13:21:50 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2083 | Step 1: Generating market correlations.....
2025-09-29 13:21:50 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2087 | Market correlations generated successfully.
2025-09-29 13:21:50 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2090 | Step 2: Finding best groups for control and treatment.....
2025-09-29 13:21:51 | INFO     | Murray.main:BetterGroups:1003 | Starting single-cell mode
2025-09-29 13:21:54 | INFO     | Murray.main:BetterGroups:1035 | Processed 1/50000 groups
2025-09-29 13:23:42 | INFO     | Murray.main:BetterGroups:1035 | Processed 5000/50000 groups
2025-09-29 13:25:34 | INFO     | Murray.main:BetterGroups:1035 | Processed 10000/50000 groups
2025-09-29 13:27:17 | INFO     | Murray.main:BetterGroups:1035 | Processed 15000/50000 groups
2025-09-29 13:28:52 | INFO     | Murray.main:BetterGroups:1035 | Processed 20000/50000 groups
2025-09-29 13:30:15 | INFO     | Murray.main:BetterGroups:1035 | Processed 25000/50000 groups
2025-09-29 13:31:36 | INFO     | Murray.main:BetterGroups:1035 | Processed 30000/50000 groups
2025-09-29 13:32:44 | INFO     | Murray.main:BetterGroups:1035 | Processed 35000/50000 groups
2025-09-29 13:33:38 | INFO     | Murray.main:BetterGroups:1035 | Processed 40000/50000 groups
2025-09-29 13:34:28 | INFO     | Murray.main:BetterGroups:1035 | Processed 45000/50000 groups
2025-09-29 13:35:01 | INFO     | Murray.main:BetterGroups:1035 | Processed 50000/50000 groups
2025-09-29 13:35:01 | INFO     | Murray.main:BetterGroups:1036 | All groups processed. Results count: 50000
2025-09-29 13:35:01 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2121 | BetterGroups completed successfully. Results for 10 sizes
2025-09-29 13:35:01 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2126 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-09-29 13:35:01 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2176 | Starting sensitivity evaluation for standard results
2025-09-29 13:35:08 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 5 completed for size 5. MDE found: 0.09 with p-value: 0.0329, power: 0.9750
2025-09-29 13:35:16 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 10 completed for size 5. MDE found: 0.06999999999999999 with p-value: 0.0441, power: 0.9000
2025-09-29 13:35:23 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 5 completed for size 6. MDE found: 0.05 with p-value: 0.0478, power: 0.8500
2025-09-29 13:35:31 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 10 completed for size 6. MDE found: 0.05 with p-value: 0.0411, power: 0.9500
2025-09-29 13:35:38 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 5 completed for size 7. MDE found: 0.060000000000000005 with p-value: 0.0507, power: 0.8500
2025-09-29 13:35:46 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 10 completed for size 7. MDE found: 0.04 with p-value: 0.0571, power: 0.8500
2025-09-29 13:35:53 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 5 completed for size 8. MDE found: 0.09 with p-value: 0.0450, power: 0.8500
2025-09-29 13:36:01 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 10 completed for size 8. MDE found: 0.060000000000000005 with p-value: 0.0548, power: 0.8750
2025-09-29 13:36:08 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 5 completed for size 9. MDE found: 0.09 with p-value: 0.0502, power: 0.8500
2025-09-29 13:36:16 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 10 completed for size 9. MDE found: 0.06999999999999999 with p-value: 0.0420, power: 0.9500
