2025-08-20 22:36:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2057 | Starting run_geo_analysis_streamlit_app............
2025-08-20 22:36:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2066 | Step 1: Generating market correlations.....
2025-08-20 22:36:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2070 | Market correlations generated successfully.
2025-08-20 22:36:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2073 | Step 2: Finding best groups for control and treatment.....
2025-08-20 22:36:24 | INFO     | Murray.main:BetterGroups:998 | Starting single-cell mode
2025-08-20 22:36:37 | INFO     | Murray.main:BetterGroups:1030 | Processed 1/40000 groups
2025-08-20 22:39:35 | INFO     | Murray.main:BetterGroups:1030 | Processed 4000/40000 groups
2025-08-20 22:42:03 | INFO     | Murray.main:BetterGroups:1030 | Processed 8000/40000 groups
2025-08-20 22:44:34 | INFO     | Murray.main:BetterGroups:1030 | Processed 12000/40000 groups
2025-08-20 22:47:02 | INFO     | Murray.main:BetterGroups:1030 | Processed 16000/40000 groups
2025-08-20 22:49:32 | INFO     | Murray.main:BetterGroups:1030 | Processed 20000/40000 groups
2025-08-20 22:50:36 | INFO     | Murray.main:BetterGroups:1030 | Processed 24000/40000 groups
2025-08-20 22:50:54 | INFO     | Murray.main:BetterGroups:1030 | Processed 28000/40000 groups
2025-08-20 22:51:13 | INFO     | Murray.main:BetterGroups:1030 | Processed 32000/40000 groups
2025-08-20 22:51:31 | INFO     | Murray.main:BetterGroups:1030 | Processed 36000/40000 groups
2025-08-20 22:52:31 | INFO     | Murray.main:BetterGroups:1030 | Processed 40000/40000 groups
2025-08-20 22:52:31 | INFO     | Murray.main:BetterGroups:1031 | All groups processed. Results count: 40000
2025-08-20 22:52:31 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2092 | BetterGroups completed successfully. Results for 8 sizes
2025-08-20 22:52:31 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2099 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-20 22:53:02 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-20 22:53:32 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-20 22:54:03 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-20 22:54:33 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-20 22:55:04 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-20 22:55:34 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 8. MDE found: 0.09 with p-value: 0.0520, power: 0.8800
2025-08-20 22:56:05 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-20 22:56:35 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-20 22:57:06 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-20 22:57:36 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 10. MDE found: 0.060000000000000005 with p-value: 0.0557, power: 0.8600
2025-08-20 22:58:07 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-20 22:58:38 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-20 22:59:08 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 12. MDE found: None with p-value: None, power: None
2025-08-20 22:59:39 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 12. MDE found: 0.060000000000000005 with p-value: 0.0696, power: 0.8400
2025-08-20 23:00:10 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 13. MDE found: None with p-value: None, power: None
2025-08-20 23:00:42 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 13. MDE found: 0.09 with p-value: 0.0512, power: 0.9400
2025-08-20 23:00:42 | INFO     | Murray.main:evaluate_sensitivity:1945 | evaluate_sensitivity completed successfully.
2025-08-20 23:00:42 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2157 | Sensitivity evaluation completed successfully.
2025-08-20 23:00:42 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2165 | run_geo_analysis_streamlit_app completed successfully
