2025-10-01 15:05:43 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2074 | Starting run_geo_analysis_streamlit_app............
2025-10-01 15:05:43 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2083 | Step 1: Generating market correlations.....
2025-10-01 15:05:43 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2087 | Market correlations generated successfully.
2025-10-01 15:05:43 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2090 | Step 2: Finding best groups for control and treatment.....
2025-10-01 15:05:43 | INFO     | Murray.main:BetterGroups:1003 | Starting single-cell mode
2025-10-01 15:05:46 | INFO     | Murray.main:BetterGroups:1035 | Processed 1/50000 groups
2025-10-01 15:08:35 | INFO     | Murray.main:BetterGroups:1035 | Processed 5000/50000 groups
2025-10-01 15:11:19 | INFO     | Murray.main:BetterGroups:1035 | Processed 10000/50000 groups
2025-10-01 15:13:56 | INFO     | Murray.main:BetterGroups:1035 | Processed 15000/50000 groups
2025-10-01 15:16:28 | INFO     | Murray.main:BetterGroups:1035 | Processed 20000/50000 groups
2025-10-01 15:18:49 | INFO     | Murray.main:BetterGroups:1035 | Processed 25000/50000 groups
2025-10-01 15:20:56 | INFO     | Murray.main:BetterGroups:1035 | Processed 30000/50000 groups
2025-10-01 15:22:52 | INFO     | Murray.main:BetterGroups:1035 | Processed 35000/50000 groups
2025-10-01 15:24:42 | INFO     | Murray.main:BetterGroups:1035 | Processed 40000/50000 groups
2025-10-01 15:26:21 | INFO     | Murray.main:BetterGroups:1035 | Processed 45000/50000 groups
2025-10-01 15:27:41 | INFO     | Murray.main:BetterGroups:1035 | Processed 50000/50000 groups
2025-10-01 15:27:41 | INFO     | Murray.main:BetterGroups:1036 | All groups processed. Results count: 50000
2025-10-01 15:27:41 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2121 | BetterGroups completed successfully. Results for 10 sizes
2025-10-01 15:27:41 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2126 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-10-01 15:27:41 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2176 | Starting sensitivity evaluation for standard results
2025-10-01 15:27:58 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 5 completed for size 5. MDE found: 0.06999999999999999 with p-value: 0.0576, power: 0.8250
2025-10-01 15:28:15 | INFO     | Murray.main:evaluate_sensitivity:1943 | Period 10 completed for size 5. MDE found: 0.05 with p-value: 0.0367, power: 0.9250
