2025-08-21 16:54:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2057 | Starting run_geo_analysis_streamlit_app............
2025-08-21 16:54:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2066 | Step 1: Generating market correlations.....
2025-08-21 16:54:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2070 | Market correlations generated successfully.
2025-08-21 16:54:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2073 | Step 2: Finding best groups for control and treatment.....
2025-08-21 16:54:29 | INFO     | Murray.main:BetterGroups:998 | Starting single-cell mode
2025-08-21 16:54:33 | INFO     | Murray.main:BetterGroups:1030 | Processed 1/40000 groups
2025-08-21 16:56:53 | INFO     | Murray.main:BetterGroups:1030 | Processed 4000/40000 groups
2025-08-21 16:58:11 | INFO     | Murray.main:BetterGroups:1030 | Processed 8000/40000 groups
2025-08-21 16:59:18 | INFO     | Murray.main:BetterGroups:1030 | Processed 12000/40000 groups
2025-08-21 17:00:27 | INFO     | Murray.main:BetterGroups:1030 | Processed 16000/40000 groups
2025-08-21 17:01:33 | INFO     | Murray.main:BetterGroups:1030 | Processed 20000/40000 groups
2025-08-21 17:02:48 | INFO     | Murray.main:BetterGroups:1030 | Processed 24000/40000 groups
2025-08-21 17:04:06 | INFO     | Murray.main:BetterGroups:1030 | Processed 28000/40000 groups
2025-08-21 17:05:18 | INFO     | Murray.main:BetterGroups:1030 | Processed 32000/40000 groups
2025-08-21 17:06:03 | INFO     | Murray.main:BetterGroups:1030 | Processed 36000/40000 groups
2025-08-21 17:06:08 | INFO     | Murray.main:BetterGroups:1030 | Processed 40000/40000 groups
2025-08-21 17:06:08 | INFO     | Murray.main:BetterGroups:1031 | All groups processed. Results count: 40000
2025-08-21 17:06:08 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2092 | BetterGroups completed successfully. Results for 8 sizes
2025-08-21 17:06:08 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2099 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-21 17:06:38 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-21 17:07:09 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-21 17:07:42 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 7. MDE found: 0.08 with p-value: 0.0691, power: 0.8600
2025-08-21 17:08:13 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 7. MDE found: 0.060000000000000005 with p-value: 0.0707, power: 0.8000
2025-08-21 17:08:44 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-21 17:09:15 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 8. MDE found: 0.08 with p-value: 0.0555, power: 0.8800
2025-08-21 17:09:47 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-21 17:10:18 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-21 17:10:50 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-21 17:11:24 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 10. MDE found: 0.08 with p-value: 0.0461, power: 0.9000
2025-08-21 17:11:55 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-21 17:12:27 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 11. MDE found: 0.09 with p-value: 0.0279, power: 0.9800
2025-08-21 17:12:57 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 12. MDE found: 0.09 with p-value: 0.0578, power: 0.8600
2025-08-21 17:13:28 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 12. MDE found: 0.06999999999999999 with p-value: 0.0668, power: 0.8000
2025-08-21 17:13:58 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 13. MDE found: None with p-value: None, power: None
2025-08-21 17:14:28 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 13. MDE found: 0.09 with p-value: 0.0543, power: 0.8400
2025-08-21 17:14:28 | INFO     | Murray.main:evaluate_sensitivity:1945 | evaluate_sensitivity completed successfully.
2025-08-21 17:14:28 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2157 | Sensitivity evaluation completed successfully.
2025-08-21 17:14:28 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2165 | run_geo_analysis_streamlit_app completed successfully
