2025-08-09 16:05:39 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 16:05:40 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 16:05:45 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 16:05:45 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1601 | Starting run_geo_analysis_streamlit_app............
2025-08-09 16:05:45 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1610 | Step 1: Generating market correlations.....
2025-08-09 16:05:45 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1612 | Market correlations generated successfully.
2025-08-09 16:05:45 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1615 | Step 2: Finding best groups for control and treatment.....
2025-08-09 16:05:46 | INFO     | Murray.main:BetterGroups:893 | Starting single-cell mode
2025-08-09 16:05:47 | INFO     | Murray.main:BetterGroups:925 | Processed 1/50000 groups
2025-08-09 16:06:08 | INFO     | Murray.main:BetterGroups:925 | Processed 5000/50000 groups
2025-08-09 16:06:31 | INFO     | Murray.main:BetterGroups:925 | Processed 10000/50000 groups
2025-08-09 16:06:51 | INFO     | Murray.main:BetterGroups:925 | Processed 15000/50000 groups
2025-08-09 16:07:08 | INFO     | Murray.main:BetterGroups:925 | Processed 20000/50000 groups
2025-08-09 16:07:25 | INFO     | Murray.main:BetterGroups:925 | Processed 25000/50000 groups
2025-08-09 16:07:39 | INFO     | Murray.main:BetterGroups:925 | Processed 30000/50000 groups
2025-08-09 16:07:51 | INFO     | Murray.main:BetterGroups:925 | Processed 35000/50000 groups
2025-08-09 16:08:03 | INFO     | Murray.main:BetterGroups:925 | Processed 40000/50000 groups
2025-08-09 16:08:11 | INFO     | Murray.main:BetterGroups:925 | Processed 45000/50000 groups
2025-08-09 16:08:18 | INFO     | Murray.main:BetterGroups:925 | Processed 50000/50000 groups
2025-08-09 16:08:18 | INFO     | Murray.main:BetterGroups:926 | All groups processed. Results count: 50000
2025-08-09 16:08:18 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1631 | BetterGroups completed successfully. Results for 10 sizes
2025-08-09 16:08:18 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1636 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-09 16:08:25 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 5. MDE found: 0.2 with p-value: 0.0348, power: 0.8250
2025-08-09 16:08:33 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 5. MDE found: 0.16000000000000003 with p-value: 0.0345, power: 0.8750
2025-08-09 16:08:39 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 5. MDE found: 0.14 with p-value: 0.0345, power: 0.9250
2025-08-09 16:08:46 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 5. MDE found: 0.07 with p-value: 0.0353, power: 0.8000
2025-08-09 16:08:53 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 5. MDE found: 0.11000000000000001 with p-value: 0.0312, power: 0.8250
2025-08-09 16:09:00 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 5. MDE found: 0.1 with p-value: 0.0362, power: 0.8000
2025-08-09 16:09:07 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 6. MDE found: 0.1 with p-value: 0.0256, power: 0.9250
2025-08-09 16:09:14 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 6. MDE found: 0.09000000000000001 with p-value: 0.0314, power: 0.8500
2025-08-09 16:09:20 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 6. MDE found: 0.08000000000000002 with p-value: 0.0240, power: 0.9000
2025-08-09 16:09:27 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 6. MDE found: 0.05 with p-value: 0.0145, power: 0.9750
2025-08-09 16:09:35 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 6. MDE found: 0.08000000000000002 with p-value: 0.0332, power: 0.9000
2025-08-09 16:09:42 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 6. MDE found: 0.1 with p-value: 0.0359, power: 0.8250
2025-08-09 16:09:48 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-09 16:09:55 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 7. MDE found: 0.17000000000000004 with p-value: 0.0374, power: 0.8000
2025-08-09 16:10:02 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 7. MDE found: 0.19 with p-value: 0.0300, power: 0.9500
2025-08-09 16:10:09 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 7. MDE found: 0.11000000000000001 with p-value: 0.0365, power: 0.8750
2025-08-09 16:10:16 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-09 16:10:23 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-09 16:10:29 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 8. MDE found: 0.2 with p-value: 0.0377, power: 0.8500
2025-08-09 16:10:36 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 8. MDE found: 0.16000000000000003 with p-value: 0.0343, power: 0.8750
2025-08-09 16:10:44 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 8. MDE found: 0.16000000000000003 with p-value: 0.0274, power: 0.9250
2025-08-09 16:10:51 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 8. MDE found: 0.14 with p-value: 0.0292, power: 0.8500
2025-08-09 16:10:58 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 8. MDE found: 0.13 with p-value: 0.0276, power: 0.8500
2025-08-09 16:11:05 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 8. MDE found: 0.13 with p-value: 0.0181, power: 0.9750
2025-08-09 16:11:11 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-09 16:11:18 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-09 16:11:25 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-09 16:11:31 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-09 16:11:38 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-09 16:11:44 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 9. MDE found: None with p-value: None, power: None
