2025-09-29 21:28:35 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2074 | Starting run_geo_analysis_streamlit_app............
2025-09-29 21:28:35 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2083 | Step 1: Generating market correlations.....
2025-09-29 21:28:35 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2087 | Market correlations generated successfully.
2025-09-29 21:28:35 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2090 | Step 2: Finding best groups for control and treatment.....
2025-09-29 21:28:35 | INFO     | Murray.main:BetterGroups:1003 | Starting single-cell mode
2025-09-29 21:28:39 | INFO     | Murray.main:BetterGroups:1035 | Processed 1/50000 groups
2025-09-29 21:32:04 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2074 | Starting run_geo_analysis_streamlit_app............
2025-09-29 21:32:05 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2083 | Step 1: Generating market correlations.....
2025-09-29 21:32:05 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2087 | Market correlations generated successfully.
2025-09-29 21:32:05 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2090 | Step 2: Finding best groups for control and treatment.....
2025-09-29 21:32:05 | INFO     | Murray.main:BetterGroups:1003 | Starting single-cell mode
2025-09-29 21:32:10 | INFO     | Murray.main:BetterGroups:1035 | Processed 1/50000 groups
2025-09-29 21:35:02 | INFO     | Murray.main:BetterGroups:1035 | Processed 5000/50000 groups
2025-09-29 21:37:46 | INFO     | Murray.main:BetterGroups:1035 | Processed 10000/50000 groups
2025-09-29 21:40:26 | INFO     | Murray.main:BetterGroups:1035 | Processed 15000/50000 groups
2025-09-29 21:43:01 | INFO     | Murray.main:BetterGroups:1035 | Processed 20000/50000 groups
