2025-08-21 17:46:09 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2057 | Starting run_geo_analysis_streamlit_app............
2025-08-21 17:46:09 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2066 | Step 1: Generating market correlations.....
2025-08-21 17:46:09 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2070 | Market correlations generated successfully.
2025-08-21 17:46:09 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2073 | Step 2: Finding best groups for control and treatment.....
2025-08-21 17:46:09 | INFO     | Murray.main:BetterGroups:998 | Starting single-cell mode
2025-08-21 17:46:10 | INFO     | Murray.main:BetterGroups:1030 | Processed 1/40000 groups
2025-08-21 17:47:37 | INFO     | Murray.main:BetterGroups:1030 | Processed 4000/40000 groups
2025-08-21 17:48:53 | INFO     | Murray.main:BetterGroups:1030 | Processed 8000/40000 groups
2025-08-21 17:50:07 | INFO     | Murray.main:BetterGroups:1030 | Processed 12000/40000 groups
2025-08-21 17:51:17 | INFO     | Murray.main:BetterGroups:1030 | Processed 16000/40000 groups
2025-08-21 17:52:27 | INFO     | Murray.main:BetterGroups:1030 | Processed 20000/40000 groups
2025-08-21 17:53:38 | INFO     | Murray.main:BetterGroups:1030 | Processed 24000/40000 groups
2025-08-21 17:54:48 | INFO     | Murray.main:BetterGroups:1030 | Processed 28000/40000 groups
2025-08-21 17:56:03 | INFO     | Murray.main:BetterGroups:1030 | Processed 32000/40000 groups
2025-08-21 17:56:51 | INFO     | Murray.main:BetterGroups:1030 | Processed 36000/40000 groups
2025-08-21 17:56:56 | INFO     | Murray.main:BetterGroups:1030 | Processed 40000/40000 groups
2025-08-21 17:56:56 | INFO     | Murray.main:BetterGroups:1031 | All groups processed. Results count: 40000
2025-08-21 17:56:56 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2092 | BetterGroups completed successfully. Results for 8 sizes
2025-08-21 17:56:56 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2099 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-21 17:57:28 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-21 17:58:00 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 6. MDE found: 0.08 with p-value: 0.0630, power: 0.9000
2025-08-21 17:58:31 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-21 17:59:03 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 7. MDE found: 0.09 with p-value: 0.0674, power: 0.8000
2025-08-21 17:59:34 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-21 18:00:06 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 8. MDE found: 0.09 with p-value: 0.0456, power: 0.8600
2025-08-21 18:00:38 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-21 18:01:11 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 9. MDE found: 0.09 with p-value: 0.0458, power: 0.9600
2025-08-21 18:01:43 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-21 18:02:15 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 10. MDE found: 0.09 with p-value: 0.0531, power: 0.9200
2025-08-21 18:02:49 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-21 18:03:20 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-21 18:03:51 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 12. MDE found: None with p-value: None, power: None
2025-08-21 18:04:23 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 12. MDE found: 0.09 with p-value: 0.0640, power: 0.9000
2025-08-21 18:04:58 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 13. MDE found: None with p-value: None, power: None
