2025-08-11 14:32:36 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:32:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1879 | Starting run_geo_analysis_streamlit_app............
2025-08-11 14:32:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1888 | Step 1: Generating market correlations.....
2025-08-11 14:32:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1890 | Market correlations generated successfully.
2025-08-11 14:32:36 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1893 | Step 2: Finding best groups for control and treatment.....
2025-08-11 14:32:36 | INFO     | Murray.main:BetterGroups:954 | Starting single-cell mode
2025-08-11 14:32:37 | INFO     | Murray.main:BetterGroups:987 | Processed 1/30000 groups
2025-08-11 14:32:55 | INFO     | Murray.main:BetterGroups:987 | Processed 3000/30000 groups
2025-08-11 14:32:56 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:32:58 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:01 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:01 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:01 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:03 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:05 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:05 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 14:33:05 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1879 | Starting run_geo_analysis_streamlit_app............
2025-08-11 14:33:05 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1888 | Step 1: Generating market correlations.....
2025-08-11 14:33:05 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1890 | Market correlations generated successfully.
2025-08-11 14:33:05 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1893 | Step 2: Finding best groups for control and treatment.....
2025-08-11 14:33:05 | INFO     | Murray.main:BetterGroups:786 | Starting global multi-cell optimization for 3 cells with allowed sizes [5, 6, 7]
2025-08-11 14:33:05 | INFO     | Murray.main:optimize_global_multicell:1066 | Starting global multi-cell optimization for 3 cells with sizes [5, 6, 7]
2025-08-11 14:33:05 | INFO     | Murray.main:optimize_global_multicell:1085 | Phase 1: Generating candidates for all allowed sizes
2025-08-11 14:33:05 | INFO     | Murray.main:optimize_global_multicell:1088 | Generating candidates for size 5
2025-08-11 14:33:13 | INFO     | Murray.main:BetterGroups:987 | Processed 6000/30000 groups
2025-08-11 14:33:32 | INFO     | Murray.main:BetterGroups:987 | Processed 9000/30000 groups
2025-08-11 14:33:37 | INFO     | Murray.main:optimize_global_multicell:1127 | Generated 9 candidates for size 5 (out of 4286 total results)
2025-08-11 14:33:37 | INFO     | Murray.main:optimize_global_multicell:1088 | Generating candidates for size 6
2025-08-11 14:33:48 | INFO     | Murray.main:BetterGroups:987 | Processed 12000/30000 groups
2025-08-11 14:34:06 | INFO     | Murray.main:BetterGroups:987 | Processed 15000/30000 groups
2025-08-11 14:34:08 | INFO     | Murray.main:optimize_global_multicell:1127 | Generated 9 candidates for size 6 (out of 4080 total results)
2025-08-11 14:34:08 | INFO     | Murray.main:optimize_global_multicell:1088 | Generating candidates for size 7
2025-08-11 14:34:21 | INFO     | Murray.main:BetterGroups:987 | Processed 18000/30000 groups
2025-08-11 14:34:39 | INFO     | Murray.main:BetterGroups:987 | Processed 21000/30000 groups
2025-08-11 14:34:40 | INFO     | Murray.main:optimize_global_multicell:1127 | Generated 9 candidates for size 7 (out of 3857 total results)
2025-08-11 14:34:40 | INFO     | Murray.main:optimize_global_multicell:1136 | Phase 2: Global optimization - selecting 3 cells from 27 candidates
2025-08-11 14:34:40 | WARNING  | Murray.main:optimize_global_multicell:1183 | Could only select 2 cells out of 3 requested due to location conflicts
2025-08-11 14:34:40 | INFO     | Murray.main:optimize_global_multicell:1186 | Summary: 25 candidates rejected, 27 total candidates processed
2025-08-11 14:34:40 | INFO     | Murray.main:optimize_global_multicell:1229 | Global optimization completed: 2 cells selected
2025-08-11 14:34:40 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1910 | BetterGroups completed successfully. Results for 1 sizes
2025-08-11 14:34:40 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1915 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-11 14:34:40 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1919 | Detected global optimization results, generating sensitivity data by size
2025-08-11 14:34:52 | INFO     | Murray.main:BetterGroups:987 | Processed 24000/30000 groups
2025-08-11 14:35:05 | INFO     | Murray.main:BetterGroups:987 | Processed 27000/30000 groups
2025-08-11 14:35:20 | INFO     | Murray.main:BetterGroups:987 | Processed 30000/30000 groups
2025-08-11 14:35:20 | INFO     | Murray.main:BetterGroups:988 | All groups processed. Results count: 30000
2025-08-11 14:35:20 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1910 | BetterGroups completed successfully. Results for 6 sizes
2025-08-11 14:35:20 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1915 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-11 14:39:10 | INFO     | Murray.main:evaluate_sensitivity:1751 | Period 5 completed for size 6. MDE found: 0.03 with p-value: 0.0527, power: 0.8000
2025-08-11 14:45:30 | INFO     | Murray.main:evaluate_sensitivity:1751 | Period 5 completed for size 5. MDE found: 0.03 with p-value: 0.0176, power: 0.8600
2025-08-11 14:49:58 | INFO     | Murray.main:evaluate_sensitivity:1751 | Period 10 completed for size 6. MDE found: 0.02 with p-value: 0.0037, power: 1.0000
2025-08-11 14:55:45 | INFO     | Murray.main:evaluate_sensitivity:1751 | Period 10 completed for size 5. MDE found: 0.02 with p-value: 0.0111, power: 0.9800
2025-08-11 15:00:28 | INFO     | Murray.main:evaluate_sensitivity:1751 | Period 15 completed for size 6. MDE found: 0.01 with p-value: 0.0191, power: 0.9200
2025-08-11 15:05:58 | INFO     | Murray.main:evaluate_sensitivity:1751 | Period 15 completed for size 5. MDE found: 0.02 with p-value: 0.0098, power: 0.9400
2025-08-11 15:10:58 | INFO     | Murray.main:evaluate_sensitivity:1751 | Period 20 completed for size 6. MDE found: 0.01 with p-value: 0.0011, power: 1.0000
