2025-09-04 00:02:31 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2069 | Starting run_geo_analysis_streamlit_app............
2025-09-04 00:02:31 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2078 | Step 1: Generating market correlations.....
2025-09-04 00:02:31 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2082 | Market correlations generated successfully.
2025-09-04 00:02:31 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2085 | Step 2: Finding best groups for control and treatment.....
2025-09-04 00:02:31 | INFO     | Murray.main:BetterGroups:1003 | Starting single-cell mode
2025-09-04 00:02:31 | INFO     | Murray.main:BetterGroups:1035 | Processed 1/10000 groups
2025-09-04 00:02:52 | INFO     | Murray.main:BetterGroups:1035 | Processed 1000/10000 groups
2025-09-04 00:03:08 | INFO     | Murray.main:BetterGroups:1035 | Processed 2000/10000 groups
2025-09-04 00:03:27 | INFO     | Murray.main:BetterGroups:1035 | Processed 3000/10000 groups
2025-09-04 00:03:45 | INFO     | Murray.main:BetterGroups:1035 | Processed 4000/10000 groups
2025-09-04 00:04:01 | INFO     | Murray.main:BetterGroups:1035 | Processed 5000/10000 groups
2025-09-04 00:04:19 | INFO     | Murray.main:BetterGroups:1035 | Processed 6000/10000 groups
2025-09-04 00:04:33 | INFO     | Murray.main:BetterGroups:1035 | Processed 7000/10000 groups
2025-09-04 00:04:50 | INFO     | Murray.main:BetterGroups:1035 | Processed 8000/10000 groups
2025-09-04 00:05:04 | INFO     | Murray.main:BetterGroups:1035 | Processed 9000/10000 groups
2025-09-04 00:05:15 | INFO     | Murray.main:BetterGroups:1035 | Processed 10000/10000 groups
2025-09-04 00:05:15 | INFO     | Murray.main:BetterGroups:1036 | All groups processed. Results count: 10000
2025-09-04 00:05:15 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2116 | BetterGroups completed successfully. Results for 5 sizes
2025-09-04 00:05:15 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2121 | Step 3: Evaluating sensitivity for different deltas and periods.....
