2025-08-09 17:54:52 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 17:54:54 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 17:54:54 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1601 | Starting run_geo_analysis_streamlit_app............
2025-08-09 17:54:54 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1610 | Step 1: Generating market correlations.....
2025-08-09 17:54:54 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1612 | Market correlations generated successfully.
2025-08-09 17:54:54 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1615 | Step 2: Finding best groups for control and treatment.....
2025-08-09 17:54:54 | INFO     | Murray.main:BetterGroups:893 | Starting single-cell mode
2025-08-09 17:54:55 | INFO     | Murray.main:BetterGroups:925 | Processed 1/50000 groups
2025-08-09 17:55:17 | INFO     | Murray.main:BetterGroups:925 | Processed 5000/50000 groups
2025-08-09 17:55:38 | INFO     | Murray.main:BetterGroups:925 | Processed 10000/50000 groups
2025-08-09 17:55:57 | INFO     | Murray.main:BetterGroups:925 | Processed 15000/50000 groups
2025-08-09 17:56:15 | INFO     | Murray.main:BetterGroups:925 | Processed 20000/50000 groups
2025-08-09 17:56:29 | INFO     | Murray.main:BetterGroups:925 | Processed 25000/50000 groups
2025-08-09 17:56:44 | INFO     | Murray.main:BetterGroups:925 | Processed 30000/50000 groups
2025-08-09 17:56:55 | INFO     | Murray.main:BetterGroups:925 | Processed 35000/50000 groups
2025-08-09 17:57:05 | INFO     | Murray.main:BetterGroups:925 | Processed 40000/50000 groups
2025-08-09 17:57:15 | INFO     | Murray.main:BetterGroups:925 | Processed 45000/50000 groups
2025-08-09 17:57:21 | INFO     | Murray.main:BetterGroups:925 | Processed 50000/50000 groups
2025-08-09 17:57:21 | INFO     | Murray.main:BetterGroups:926 | All groups processed. Results count: 50000
2025-08-09 17:57:21 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1631 | BetterGroups completed successfully. Results for 10 sizes
2025-08-09 17:57:21 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1636 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-09 17:57:32 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 5 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-09 17:57:43 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 10 completed for size 5. MDE found: None with p-value: None, power: None
