2025-08-21 20:05:14 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2057 | Starting run_geo_analysis_streamlit_app............
2025-08-21 20:05:14 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2066 | Step 1: Generating market correlations.....
2025-08-21 20:05:14 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2070 | Market correlations generated successfully.
2025-08-21 20:05:14 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2073 | Step 2: Finding best groups for control and treatment.....
2025-08-21 20:05:14 | INFO     | Murray.main:BetterGroups:998 | Starting single-cell mode
2025-08-21 20:05:15 | INFO     | Murray.main:BetterGroups:1030 | Processed 1/10000 groups
2025-08-21 20:05:37 | INFO     | Murray.main:BetterGroups:1030 | Processed 1000/10000 groups
2025-08-21 20:05:58 | INFO     | Murray.main:BetterGroups:1030 | Processed 2000/10000 groups
2025-08-21 20:06:18 | INFO     | Murray.main:BetterGroups:1030 | Processed 3000/10000 groups
2025-08-21 20:06:36 | INFO     | Murray.main:BetterGroups:1030 | Processed 4000/10000 groups
2025-08-21 20:06:56 | INFO     | Murray.main:BetterGroups:1030 | Processed 5000/10000 groups
2025-08-21 20:07:17 | INFO     | Murray.main:BetterGroups:1030 | Processed 6000/10000 groups
2025-08-21 20:07:37 | INFO     | Murray.main:BetterGroups:1030 | Processed 7000/10000 groups
2025-08-21 20:07:58 | INFO     | Murray.main:BetterGroups:1030 | Processed 8000/10000 groups
2025-08-21 20:08:15 | INFO     | Murray.main:BetterGroups:1030 | Processed 9000/10000 groups
2025-08-21 20:08:18 | INFO     | Murray.main:BetterGroups:1030 | Processed 10000/10000 groups
2025-08-21 20:08:18 | INFO     | Murray.main:BetterGroups:1031 | All groups processed. Results count: 10000
2025-08-21 20:08:19 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2092 | BetterGroups completed successfully. Results for 5 sizes
2025-08-21 20:08:19 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2099 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-21 20:08:47 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-21 20:09:18 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 6. MDE found: 0.09 with p-value: 0.0610, power: 0.9000
2025-08-21 20:09:48 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-21 20:10:19 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-21 20:10:50 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-21 20:11:20 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 8. MDE found: 0.08 with p-value: 0.0466, power: 0.9600
2025-08-21 20:11:52 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-21 20:12:23 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-21 20:12:53 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 5 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-21 20:13:24 | INFO     | Murray.main:evaluate_sensitivity:1928 | Period 10 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-21 20:13:24 | INFO     | Murray.main:evaluate_sensitivity:1945 | evaluate_sensitivity completed successfully.
2025-08-21 20:13:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2162 | Sensitivity evaluation completed successfully.
2025-08-21 20:13:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2170 | run_geo_analysis_streamlit_app completed successfully
