2025-07-23 01:14:34 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-23 01:14:36 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-23 01:14:38 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-23 01:14:38 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2032 | Starting run_geo_analysis_streamlit_app............
2025-07-23 01:14:38 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2041 | Step 1: Generating market correlations.....
2025-07-23 01:14:38 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2043 | Market correlations generated successfully.
2025-07-23 01:14:38 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2046 | Step 2: Finding best groups for control and treatment.....
2025-07-23 01:14:38 | INFO     | Murray.main:BetterGroups:974 | Starting single-cell mode
2025-07-23 01:14:39 | INFO     | Murray.main:BetterGroups:1006 | Processed 1/40000 groups
2025-07-23 01:15:29 | INFO     | Murray.main:BetterGroups:1006 | Processed 4000/40000 groups
2025-07-23 01:16:14 | INFO     | Murray.main:BetterGroups:1006 | Processed 8000/40000 groups
2025-07-23 01:17:01 | INFO     | Murray.main:BetterGroups:1006 | Processed 12000/40000 groups
2025-07-23 01:17:52 | INFO     | Murray.main:BetterGroups:1006 | Processed 16000/40000 groups
2025-07-23 01:18:35 | INFO     | Murray.main:BetterGroups:1006 | Processed 20000/40000 groups
2025-07-23 01:19:12 | INFO     | Murray.main:BetterGroups:1006 | Processed 24000/40000 groups
2025-07-23 01:19:50 | INFO     | Murray.main:BetterGroups:1006 | Processed 28000/40000 groups
2025-07-23 01:20:19 | INFO     | Murray.main:BetterGroups:1006 | Processed 32000/40000 groups
2025-07-23 01:20:45 | INFO     | Murray.main:BetterGroups:1006 | Processed 36000/40000 groups
2025-07-23 01:21:06 | INFO     | Murray.main:BetterGroups:1006 | Processed 40000/40000 groups
2025-07-23 01:21:06 | INFO     | Murray.main:BetterGroups:1007 | All groups processed. Results count: 40000
2025-07-23 01:21:06 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2063 | BetterGroups completed successfully. Results for 8 sizes
2025-07-23 01:21:06 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2068 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-07-23 01:22:00 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 35 completed for size 6. MDE found: 0.03 with p-value: 0.0080, power: 0.9600
2025-07-23 01:22:58 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 40 completed for size 6. MDE found: 0.03 with p-value: 0.0013, power: 1.0000
2025-07-23 01:23:57 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 45 completed for size 6. MDE found: 0.03 with p-value: 0.0012, power: 1.0000
2025-07-23 01:24:55 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 35 completed for size 7. MDE found: 0.02 with p-value: 0.0059, power: 0.9800
2025-07-23 01:26:08 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 40 completed for size 7. MDE found: 0.02 with p-value: 0.0038, power: 1.0000
