2025-07-22 23:41:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-22 23:41:16 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-22 23:41:17 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-22 23:41:17 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2032 | Starting run_geo_analysis_streamlit_app............
2025-07-22 23:41:17 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2041 | Step 1: Generating market correlations.....
2025-07-22 23:41:17 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2043 | Market correlations generated successfully.
2025-07-22 23:41:17 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2046 | Step 2: Finding best groups for control and treatment.....
2025-07-22 23:41:17 | INFO     | Murray.main:BetterGroups:974 | Starting single-cell mode
2025-07-22 23:41:18 | INFO     | Murray.main:BetterGroups:1006 | Processed 1/40000 groups
2025-07-22 23:42:12 | INFO     | Murray.main:BetterGroups:1006 | Processed 4000/40000 groups
2025-07-22 23:43:02 | INFO     | Murray.main:BetterGroups:1006 | Processed 8000/40000 groups
2025-07-22 23:43:53 | INFO     | Murray.main:BetterGroups:1006 | Processed 12000/40000 groups
2025-07-22 23:44:39 | INFO     | Murray.main:BetterGroups:1006 | Processed 16000/40000 groups
2025-07-22 23:45:20 | INFO     | Murray.main:BetterGroups:1006 | Processed 20000/40000 groups
2025-07-22 23:45:59 | INFO     | Murray.main:BetterGroups:1006 | Processed 24000/40000 groups
2025-07-22 23:46:36 | INFO     | Murray.main:BetterGroups:1006 | Processed 28000/40000 groups
2025-07-22 23:47:09 | INFO     | Murray.main:BetterGroups:1006 | Processed 32000/40000 groups
2025-07-22 23:47:37 | INFO     | Murray.main:BetterGroups:1006 | Processed 36000/40000 groups
2025-07-22 23:48:00 | INFO     | Murray.main:BetterGroups:1006 | Processed 40000/40000 groups
2025-07-22 23:48:00 | INFO     | Murray.main:BetterGroups:1007 | All groups processed. Results count: 40000
2025-07-22 23:48:00 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2063 | BetterGroups completed successfully. Results for 8 sizes
2025-07-22 23:48:00 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2068 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-07-22 23:48:52 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 30 completed for size 6. MDE found: 0.02 with p-value: 0.0057, power: 1.0000
2025-07-22 23:49:45 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 35 completed for size 6. MDE found: 0.02 with p-value: 0.0044, power: 1.0000
2025-07-22 23:50:38 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 40 completed for size 6. MDE found: 0.02 with p-value: 0.0146, power: 0.9600
2025-07-22 23:51:33 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 45 completed for size 6. MDE found: 0.02 with p-value: 0.0116, power: 0.9200
2025-07-22 23:52:29 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 30 completed for size 7. MDE found: 0.03 with p-value: 0.0178, power: 0.9400
2025-07-22 23:53:20 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 35 completed for size 7. MDE found: 0.03 with p-value: 0.0052, power: 0.9800
2025-07-22 23:54:20 | INFO     | Murray.main:evaluate_sensitivity:1904 | Period 40 completed for size 7. MDE found: 0.03 with p-value: 0.0020, power: 1.0000
