2025-08-09 14:09:23 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 14:09:27 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 14:09:29 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 14:09:30 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-09 14:09:30 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1601 | Starting run_geo_analysis_streamlit_app............
2025-08-09 14:09:30 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1610 | Step 1: Generating market correlations.....
2025-08-09 14:09:30 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1612 | Market correlations generated successfully.
2025-08-09 14:09:30 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1615 | Step 2: Finding best groups for control and treatment.....
2025-08-09 14:09:30 | INFO     | Murray.main:BetterGroups:893 | Starting single-cell mode
2025-08-09 14:09:31 | INFO     | Murray.main:BetterGroups:925 | Processed 1/50000 groups
2025-08-09 14:09:52 | INFO     | Murray.main:BetterGroups:925 | Processed 5000/50000 groups
2025-08-09 14:10:11 | INFO     | Murray.main:BetterGroups:925 | Processed 10000/50000 groups
2025-08-09 14:10:29 | INFO     | Murray.main:BetterGroups:925 | Processed 15000/50000 groups
2025-08-09 14:10:46 | INFO     | Murray.main:BetterGroups:925 | Processed 20000/50000 groups
2025-08-09 14:11:02 | INFO     | Murray.main:BetterGroups:925 | Processed 25000/50000 groups
2025-08-09 14:11:15 | INFO     | Murray.main:BetterGroups:925 | Processed 30000/50000 groups
2025-08-09 14:11:27 | INFO     | Murray.main:BetterGroups:925 | Processed 35000/50000 groups
2025-08-09 14:11:36 | INFO     | Murray.main:BetterGroups:925 | Processed 40000/50000 groups
2025-08-09 14:11:44 | INFO     | Murray.main:BetterGroups:925 | Processed 45000/50000 groups
2025-08-09 14:11:50 | INFO     | Murray.main:BetterGroups:925 | Processed 50000/50000 groups
2025-08-09 14:11:50 | INFO     | Murray.main:BetterGroups:926 | All groups processed. Results count: 50000
2025-08-09 14:11:51 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1631 | BetterGroups completed successfully. Results for 10 sizes
2025-08-09 14:11:51 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1636 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-09 14:11:58 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-09 14:12:05 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-09 14:12:12 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 5. MDE found: 0.2 with p-value: 0.0206, power: 0.9000
2025-08-09 14:12:18 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 5. MDE found: 0.14 with p-value: 0.0295, power: 0.8500
2025-08-09 14:12:25 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 5. MDE found: 0.16000000000000003 with p-value: 0.0227, power: 0.9750
2025-08-09 14:12:32 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 5. MDE found: 0.17000000000000004 with p-value: 0.0293, power: 0.8750
2025-08-09 14:12:39 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 6. MDE found: 0.2 with p-value: 0.0367, power: 0.8000
2025-08-09 14:12:46 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 6. MDE found: 0.17000000000000004 with p-value: 0.0321, power: 0.8250
2025-08-09 14:12:52 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 6. MDE found: 0.17000000000000004 with p-value: 0.0368, power: 0.8500
2025-08-09 14:13:00 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 6. MDE found: 0.1 with p-value: 0.0336, power: 0.8750
2025-08-09 14:13:07 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 6. MDE found: 0.13 with p-value: 0.0328, power: 0.8250
2025-08-09 14:13:13 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 6. MDE found: 0.13 with p-value: 0.0322, power: 0.9000
2025-08-09 14:13:20 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-09 14:13:27 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 7. MDE found: 0.17000000000000004 with p-value: 0.0323, power: 0.9000
2025-08-09 14:13:34 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 7. MDE found: 0.18000000000000005 with p-value: 0.0240, power: 0.9750
2025-08-09 14:13:41 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 7. MDE found: 0.14 with p-value: 0.0296, power: 0.8250
2025-08-09 14:13:47 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 7. MDE found: 0.13 with p-value: 0.0298, power: 0.8500
2025-08-09 14:13:54 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 7. MDE found: 0.12000000000000001 with p-value: 0.0258, power: 0.8500
2025-08-09 14:14:01 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-09 14:14:08 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 8. MDE found: 0.2 with p-value: 0.0301, power: 0.8500
2025-08-09 14:14:15 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 8. MDE found: 0.2 with p-value: 0.0279, power: 0.8750
2025-08-09 14:14:22 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 8. MDE found: 0.19 with p-value: 0.0335, power: 0.8500
2025-08-09 14:14:28 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-09 14:14:36 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-09 14:14:42 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 9. MDE found: 0.12000000000000001 with p-value: 0.0256, power: 0.9250
2025-08-09 14:14:49 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 9. MDE found: 0.18000000000000005 with p-value: 0.0319, power: 0.8750
2025-08-09 14:14:56 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-09 14:15:03 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 9. MDE found: 0.17000000000000004 with p-value: 0.0368, power: 0.8250
2025-08-09 14:15:10 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 9. MDE found: 0.16000000000000003 with p-value: 0.0390, power: 0.8750
2025-08-09 14:15:17 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 9. MDE found: 0.15000000000000002 with p-value: 0.0367, power: 0.8250
2025-08-09 14:15:24 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 10. MDE found: 0.08000000000000002 with p-value: 0.0368, power: 0.8500
2025-08-09 14:15:30 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 10. MDE found: 0.08000000000000002 with p-value: 0.0349, power: 0.9000
2025-08-09 14:15:37 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 10. MDE found: 0.13 with p-value: 0.0376, power: 0.8250
2025-08-09 14:15:44 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 10. MDE found: 0.11000000000000001 with p-value: 0.0329, power: 0.9250
2025-08-09 14:15:51 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 10. MDE found: 0.2 with p-value: 0.0278, power: 0.9250
2025-08-09 14:15:58 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 40 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-09 14:16:05 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 15 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-09 14:16:12 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 20 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-09 14:16:19 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 25 completed for size 11. MDE found: 0.2 with p-value: 0.0268, power: 0.9000
2025-08-09 14:16:25 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 30 completed for size 11. MDE found: 0.18000000000000005 with p-value: 0.0398, power: 0.8000
2025-08-09 14:16:32 | INFO     | Murray.main:evaluate_sensitivity:1479 | Period 35 completed for size 11. MDE found: 0.18000000000000005 with p-value: 0.0336, power: 0.8250
