2025-07-17 12:31:15 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:20 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:20 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:21 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:21 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:21 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:21 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:22 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:22 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:22 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:25 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:25 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:26 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:26 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:27 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:29 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-07-17 12:31:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1593 | Starting run_geo_analysis_streamlit_app............
2025-07-17 12:31:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1602 | Step 1: Generating market correlations.....
2025-07-17 12:31:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1604 | Market correlations generated successfully.
2025-07-17 12:31:29 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1607 | Step 2: Finding best groups for control and treatment.....
2025-07-17 12:31:29 | INFO     | Murray.main:BetterGroups:893 | Starting single-cell mode
2025-07-17 12:31:30 | INFO     | Murray.main:BetterGroups:925 | Processed 1/20000 groups
2025-07-17 12:31:39 | INFO     | Murray.main:BetterGroups:925 | Processed 2000/20000 groups
2025-07-17 12:31:47 | INFO     | Murray.main:BetterGroups:925 | Processed 4000/20000 groups
2025-07-17 12:31:55 | INFO     | Murray.main:BetterGroups:925 | Processed 6000/20000 groups
2025-07-17 12:32:06 | INFO     | Murray.main:BetterGroups:925 | Processed 8000/20000 groups
2025-07-17 12:32:14 | INFO     | Murray.main:BetterGroups:925 | Processed 10000/20000 groups
2025-07-17 12:32:23 | INFO     | Murray.main:BetterGroups:925 | Processed 12000/20000 groups
2025-07-17 12:32:31 | INFO     | Murray.main:BetterGroups:925 | Processed 14000/20000 groups
2025-07-17 12:32:40 | INFO     | Murray.main:BetterGroups:925 | Processed 16000/20000 groups
